,mean,std
ModelParameterRadomisation,0.5830326577995988,0.040469980475952176
MaxSensitivity,2.728000321222907,0.0996479264492999
Relative Output Stability,0.19094074834306682,0.36561877693911293
Monotonicity,0.002506265664160401,0.0
Faithfulness,0.5813123659884676,0.0934132762816168
LocalLipschitzEstimate,1.1766064077479914,0.19102303168952173
Sparsity,2.375112526519996,2.352403821882914
Complexity,0.31018355909645134,0.0837956005028794
