,mean,std
ModelParameterRadomisation,0.7127631914773652,0.06020388423700904
MaxSensitivity,2.3243936844352384,0.22746727328404473
Relative Output Stability,0.43353560443277983,0.30850812850695064
Monotonicity,0.002506265664160401,0.0
Faithfulness,0.49726179309866647,0.10427507677758033
LocalLipschitzEstimate,0.9861302233037398,0.20602173053199235
Sparsity,1714909.8048182165,2218866.474474989
Complexity,,
