,mean,std
ModelParameterRadomisation,0.8827083811234194,0.039153365091300546
MaxSensitivity,1.3387716061593204,0.3470709276525594
Relative Output Stability,0.6921651236533518,0.3292326222769358
Monotonicity,0.002506265664160401,0.0
Faithfulness,0.3465743148049643,0.05189176964069256
LocalLipschitzEstimate,0.6845740740572183,0.12390392211920402
Sparsity,916039.3137639366,1247325.114846594
Complexity,0.9996146806666025,0.00010564774028798864
