,mean,std
Sparsity,0.8694441082158074,0.05452356186164846
Complexity,3.0422227502915513,0.45154137714415676
Faithfulness,0.7976203396071122,0.10800202066671241
Monotonicity,0.5386180418757045,0.08423166942588833
MaxSensitivity,0.7231991454762209,0.077743698038347
LocalLipschitzEstimate,2.543471362311613,0.31101677933513017
Relative Output Stability,19.80740641482546,1.5979809656283763
ModelParameterRadomisation,0.993454892867542,0.007160491953560204
