,mean,std
Sparsity,0.4735196066441382,0.08695035538738016
Complexity,4.463302757529392,0.23462094766720176
Faithfulness,0.11999379856038178,0.10420325996930341
Monotonicity,0.014658178420735923,0.0804799606702935
MaxSensitivity,0.837876365032063,0.28520029970765476
LocalLipschitzEstimate,2.7387919855664635,1.041402595325678
Relative Output Stability,22.323412398989763,3.3256172593161257
ModelParameterRadomisation,0.02055378890797894,0.04273155405566001
