,mean,std
Sparsity,0.8923241691811638,0.061629939592887345
Complexity,2.7730106489399073,0.6144077076028548
Faithfulness,0.9176124042840736,0.10274530485697404
Monotonicity,0.5493312414897565,0.07156116929727453
MaxSensitivity,0.6052283985609204,0.11077665255609082
LocalLipschitzEstimate,2.068667755239157,0.4704087957264055
Relative Output Stability,15.448891989088015,1.100990059486315
ModelParameterRadomisation,0.9293517746304012,0.025419109811835754
