,mean,std
Sparsity,0.8693145645115726,0.0546813207401955
Complexity,3.042721013568725,0.45206467614589385
Faithfulness,0.7960525441630385,0.10685300868165452
Monotonicity,0.5386343610660631,0.08438086473408414
MaxSensitivity,0.6275883504718232,0.10698920447972791
LocalLipschitzEstimate,2.073017034749173,0.31223829672537595
Relative Output Stability,27.112575193355365,1.9236379719583687
ModelParameterRadomisation,0.9939501338930978,0.005936606789217024
