,mean,std
Sparsity,0.869285638393569,0.05470570180682677
Complexity,3.0428575411524696,0.45220778029696246
Faithfulness,0.7957627032260381,0.10647808445745156
Monotonicity,0.5382688728948288,0.0841643686020387
MaxSensitivity,0.728550414163792,0.07652651678072794
LocalLipschitzEstimate,2.4833531983870083,0.2829774828496767
Relative Output Stability,28.303460428404858,2.0574565544736356
ModelParameterRadomisation,0.9939331522185438,0.005981242887968218
