,mean,std
Sparsity,0.30448245176114946,0.004179670835015432
Complexity,4.735211691995795,0.003450548631870008
Faithfulness,0.019253519446314454,0.04782754663909221
Monotonicity,0.0025,0.08638521873004427
MaxSensitivity,1.46968432477131,0.1806761608915522
LocalLipschitzEstimate,5.158898013678081,0.16109474361261503
Relative Output Stability,11.32551647433693,2.4009583666524605
ModelParameterRadomisation,0.6174233184567361,0.05775712428804708
