,mean,std
ModelParameterRadomisation,0.9851422683446637,0.0052673001410603664
MaxSensitivity,0.6076204031705856,0.09070654919389878
Relative Output Stability,243320.96666124114,223519.8933001962
Monotonicity,0.02,0.0
Faithfulness,0.41494414008406116,0.14122190404962567
LocalLipschitzEstimate,1.212192943758788,0.19034162973975038
Sparsity,0.5913636263152926,0.1225206013347756
Complexity,2.6359424446828155,0.2980622732501657
