,mean,std
ModelParameterRadomisation,0.013754426246817154,0.039536332997467755
MaxSensitivity,0.7105529606342316,0.1803313399272882
Relative Output Stability,71.43865750008702,97.02949327582368
Monotonicity,0.02,0.0
Faithfulness,0.18447919977085817,0.22161267180236632
LocalLipschitzEstimate,1.3828451042485066,0.3385368518468535
Sparsity,0.38212558831754917,0.07012169518530346
Complexity,3.067038106393407,0.0852610129876434
