,mean,std
Sparsity,0.5742349186799939,0.044371703067346696
Complexity,2.746428856547051,0.10129070385500365
Faithfulness,0.21587443269864598,0.3726095059268488
Monotonicity,0.02,0.0
MaxSensitivity,0.6291719079017639,0.10052522089465364
LocalLipschitzEstimate,1.2853918734983765,0.21165288240799487
Relative Output Stability,0.022160763125850143,0.7667819111682292
ModelParameterRadomisation,0.29648424510122307,0.08886072670236161
