,mean,std
Sparsity,0.7045027134401609,0.05973531646848774
Complexity,2.37439048061809,0.15446514280631918
Faithfulness,0.36605858874770875,0.322742654721331
Monotonicity,0.02,0.0
MaxSensitivity,0.4645024240016937,0.08483117134021484
LocalLipschitzEstimate,1.037448112727641,0.2270096156338712
Relative Output Stability,13.351052385609334,0.7163349814180017
ModelParameterRadomisation,,
